eigenvalue_1,eigenvalue_2,diff,span_trees
11.27703863324933,8.127493188747883,3.149545444501447,398880
11.26982400065527,8.182484944329403,3.0873390563258667,404028
11.271031532767967,8.147644852432354,3.1233866803356136,413953
11.280533719891238,8.11701350576955,3.1635202141216876,401245
11.290985133559486,8.151891658430541,3.139093475128945,389970
11.279649605137205,8.114284589273497,3.165365015863708,409653
11.264247590543595,8.168874470163715,3.0953731203798807,414963
11.26250990815808,8.121681470637677,3.140828437520403,419535
11.270442125319846,8.168051625399576,3.1023904999202703,407925
11.263703352580878,8.1372674470866,3.1264359054942776,425583
11.277886284428345,8.121310193343668,3.156576091084677,414153
11.288672397365312,8.126918429339982,3.16175396802533,397530
